id;name;river;hyear;hmonth;day;level;flow;temp;month
151170030;TRESTNO;Odra (1);1980;05;02;308;99999.999;99.9;03
151170030;TRESTNO;Odra (1);1980;05;03;312;99999.999;99.9;03
151170030;TRESTNO;Odra (1);1980;05;04;314;99999.999;99.9;03
151170030;TRESTNO;Odra (1);1980;05;05;320;99999.999;99.9;03
151170030;TRESTNO;Odra (1);1980;05;06;322;99999.999;99.9;03
151170030;TRESTNO;Odra (1);1980;05;07;320;99999.999;99.9;03
151170030;TRESTNO;Odra (1);1980;05;08;318;99999.999;99.9;03
151170030;TRESTNO;Odra (1);1980;05;09;328;99999.999;99.9;03
151170030;TRESTNO;Odra (1);1980;05;10;316;99999.999;99.9;03
151170030;TRESTNO;Odra (1);1980;05;11;326;99999.999;99.9;03
151170030;TRESTNO;Odra (1);1980;05;12;308;99999.999;99.9;03
151170030;TRESTNO;Odra (1);1980;05;13;316;99999.999;99.9;03
151170030;TRESTNO;Odra (1);1980;05;14;314;99999.999;99.9;03
151170030;TRESTNO;Odra (1);1980;05;15;324;99999.999;99.9;03
151170030;TRESTNO;Odra (1);1980;05;16;318;99999.999;99.9;03
151170030;TRESTNO;Odra (1);1980;05;17;318;99999.999;99.9;03
151170030;TRESTNO;Odra (1);1980;05;18;316;99999.999;99.9;03
151170030;TRESTNO;Odra (1);1980;05;19;316;99999.999;99.9;03
151170030;TRESTNO;Odra (1);1980;05;20;320;99999.999;99.9;03
151170030;TRESTNO;Odra (1);1980;05;21;318;99999.999;99.9;03
151170030;TRESTNO;Odra (1);1980;05;22;308;99999.999;99.9;03
151170030;TRESTNO;Odra (1);1980;05;23;314;99999.999;99.9;03
151170030;TRESTNO;Odra (1);1980;05;24;318;99999.999;99.9;03
151170030;TRESTNO;Odra (1);1980;05;25;316;99999.999;99.9;03
151170030;TRESTNO;Odra (1);1980;05;26;316;99999.999;99.9;03
151170030;TRESTNO;Odra (1);1980;05;27;320;99999.999;99.9;03
151170030;TRESTNO;Odra (1);1980;05;28;314;99999.999;99.9;03
151170030;TRESTNO;Odra (1);1980;05;29;324;99999.999;99.9;03
151170030;TRESTNO;Odra (1);1980;05;30;326;99999.999;99.9;03
151170030;TRESTNO;Odra (1);1980;05;31;328;99999.999;99.9;03
151170030;TRESTNO;Odra (1);1980;06;01;316;99999.999;99.9;04
151170030;TRESTNO;Odra (1);1980;06;02;324;99999.999;99.9;04
151170030;TRESTNO;Odra (1);1980;06;03;320;99999.999;99.9;04
151170030;TRESTNO;Odra (1);1980;06;04;316;99999.999;99.9;04
151170030;TRESTNO;Odra (1);1980;06;05;316;99999.999;99.9;04
151170030;TRESTNO;Odra (1);1980;06;06;326;99999.999;99.9;04
151170030;TRESTNO;Odra (1);1980;06;07;328;99999.999;99.9;04
151170030;TRESTNO;Odra (1);1980;06;08;332;99999.999;99.9;04
151170030;TRESTNO;Odra (1);1980;06;09;348;99999.999;99.9;04
151170030;TRESTNO;Odra (1);1980;06;10;350;99999.999;99.9;04
151170030;TRESTNO;Odra (1);1980;06;11;346;99999.999;99.9;04
151170030;TRESTNO;Odra (1);1980;06;12;334;99999.999;99.9;04
151170030;TRESTNO;Odra (1);1980;06;13;338;99999.999;99.9;04
151170030;TRESTNO;Odra (1);1980;06;14;326;99999.999;99.9;04
151170030;TRESTNO;Odra (1);1980;06;15;330;99999.999;99.9;04
151170030;TRESTNO;Odra (1);1980;06;16;324;99999.999;99.9;04
